arm,day,co2,o2
none,248,5.126130877574658,399.15999999999985
none,249,5.124420190392664,399.15999999999985
none,250,5.329133398620726,399.1262955785408
none,251,10.01938571604839,397.558839347684
none,252,15.436171945374104,395.4629948172649
none,253,20.701261945374107,393.4774748172645
none,254,25.966351945374107,391.4919548172641
none,255,31.231441945374108,389.5064348172637
none,256,36.4965319453741,387.5209148172633
none,257,41.761621945374095,385.5353948172629
none,258,46.875241945374086,383.6600348172625
none,259,52.14033194537407,381.6745148172621
none,260,57.40542194537406,379.6889948172617
none,261,62.670511945374045,377.7034748172613
none,262,67.93560194537403,375.7179548172609
none,263,73.20069194537402,373.73243481726047
none,264,78.465781945374,371.74691481726006
none,265,83.73087194537399,369.76139481725966
none,266,88.26105194537396,368.3103548172593
none,267,86.32656494537387,371.5608908172591
none,268,78.56998694537381,379.0456748172589
none,269,65.49710894537381,390.3968588172589
none,270,105.39039486655038,399.15999999999985
none,271,89.59402686655035,399.15999999999985
none,272,73.79765886655032,399.15999999999985
none,273,58.00129086655029,399.15999999999985
none,274,176.785435817044,399.15999999999985
none,275,161.91570781704388,399.15999999999985
none,276,147.04597981704376,399.15999999999985
none,277,132.17625181704364,399.15999999999985
none,278,117.3065238170437,399.15999999999985
none,279,207.2437968551064,399.15999999999985
none,280,201.60245285510638,399.0491199999998
none,281,206.79358985510635,397.1173839999994
none,282,212.13886985510632,395.07354399999895
none,283,217.5777048551063,392.9616639999985
none,284,223.0165398551063,390.84978399999807
none,285,228.45537485510627,388.7379039999976
none,286,233.89420985510625,386.6260239999972
none,287,239.33304485510624,384.51414399999675
none,288,244.77187985510622,382.4022639999963
none,289,250.2107148551062,380.29038399999587
none,290,255.6495498551062,378.1785039999954
none,291,260,376.134663999995
none,292,260,374.02219035099455
none,293,260,371.9103103509941
none,294,260,369.79843035099367
none,295,260,367.68655035099323
none,296,260,368.2222543509929
none,297,256.4562680000001,372.64315035099287
none,298,247.51614500000014,380.98869435099294
none,299,233.78689700000004,392.8172383509929
none,300,260,399.15999999999985
none,301,245.27283200000002,399.15999999999985
worms,2,201.51200000000017,240.74399999999991
worms,3,188.1431120000002,252.31046400000014
worms,4,174.77422400000023,263.8769279999998
worms,5,161.40533600000026,275.44339199999933
worms,6,148.0364480000003,287.0098559999989
worms,7,134.66756000000032,298.5763199999984
worms,8,121.29867200000035,310.14278399999796
worms,9,107.92978400000038,321.7092479999975
worms,10,94.56089600000041,333.27571199999704
worms,11,81.19200800000044,344.8421759999966
worms,12,67.82312000000047,356.4086399999961
worms,13,54.4542320000005,367.97510399999567
worms,14,41.86392950000053,378.9753239999952
worms,15,44.71594400000051,378.74476799999485
worms,16,49.9810340000005,376.75924799999444
worms,17,55.246124000000485,374.77372799999404
worms,18,60.51121400000047,372.78820799999363
worms,19,65.77630400000047,370.8026879999932
worms,20,71.04139400000045,368.8171679999928
worms,21,76.30648400000044,366.8316479999924
worms,22,81.42010400000042,364.956287999992
worms,23,86.68519400000041,362.9707679999916
worms,24,91.9502840000004,360.9852479999912
worms,25,97.21537400000038,358.9997279999908
worms,26,102.48046400000037,357.0142079999904
worms,27,107.74555400000035,355.02868799999
worms,28,113.01064400000034,353.0431679999896
worms,29,118.27573400000033,351.0576479999892
worms,30,122.8059140000003,349.6066079999888
worms,31,121.06234850000024,352.71829199998854
worms,32,114.57910850000029,359.27701199998813
worms,33,103.19091350000032,369.40297199998787
worms,34,89.82202550000035,380.9694359999874
worms,35,76.45313750000038,392.53589999998695
worms,36,63.08424950000041,399.15999999999985
worms,37,49.71536150000044,399.15999999999985
worms,38,36.34647350000047,399.15999999999985
worms,39,22.97758550000046,399.15999999999985
worms,40,10.98290140493234,399.15999999999985
worms,41,6.795012733116133,399.15999999999985
worms,42,5.809701433375102,399.15999999999985
worms,43,5.57788095449491,399.15999999999985
worms,44,7.532755773396855,398.8011961027443
worms,45,13.008974669238174,396.66212781485933
worms,46,18.15741843010284,394.761441443321
worms,47,23.42250843010284,392.7759214433206
worms,48,28.68759843010284,390.7904014433202
worms,49,33.95268843010284,388.8048814433198
worms,50,39.217778430102825,386.8193614433194
worms,51,44.48286843010281,384.833841443319
worms,52,49.7479584301028,382.8483214433186
worms,53,55.01304843010279,380.8628014433182
worms,54,60.278138430102786,378.87728144331777
worms,55,65.39175843010278,377.00192144331737
worms,56,70.65684843010277,375.01640144331697
worms,57,75.92193843010276,373.03088144331656
worms,58,81.18702843010274,371.04536144331615
worms,59,86.45211843010273,369.05984144331575
worms,60,87.95916843010268,369.80744144331544
worms,61,83.80826943010273,374.6699134433151
worms,62,74.55981093010274,383.2397014433148
worms,63,80.3656368375454,394.80616544331434
worms,64,67.93598883754544,398.8899999999999
worms,65,55.50634083754548,398.8899999999999
worms,66,43.07669283754552,398.8899999999999
worms,67,30.647044837545547,398.8899999999999
worms,68,18.217396837545532,398.8899999999999
worms,69,9.394893216054344,398.8899999999999
worms,70,6.926190334724608,398.8899999999999
worms,71,6.318917273140535,398.8899999999999
worms,72,6.169534950093603,398.8899999999999
worms,73,32.6468638500096,398.87107286926215
worms,74,35.823080850009596,398.2634799999997
worms,75,41.45717085000958,396.0079599999993
worms,76,47.09126085000957,393.7524399999989
worms,77,52.725350850009555,391.4969199999985
worms,78,58.35944085000954,389.2413999999981
worms,79,63.993530850009535,386.98587999999774
worms,80,69.62762085000952,384.73035999999735
worms,81,75.1102408500095,382.58499999999697
worms,82,80.74433085000949,380.3294799999966
worms,83,86.37842085000948,378.0739599999962
worms,84,92.01251085000946,375.8184399999958
worms,85,97.64660085000945,373.5629199999954
worms,86,103.28069085000944,371.307399999995
worms,87,108.91478085000942,369.05187999999464
worms,88,114.54887085000941,366.79635999999425
worms,89,119.44805085000938,365.0753199999939
worms,90,118.02868785000932,367.94958399999365
worms,91,111.73525785000936,374.36862399999325
worms,92,100.30372785000938,384.524463999993
worms,93,167.57584485208292,396.34220799999247
worms,94,173.77695659985218,398.8899999999999
worms,95,160.0317965998521,398.8899999999999
worms,96,192.73838399337862,398.8899999999999
worms,97,177.8527439933785,398.8899999999999
worms,98,162.9671039933784,398.8899999999999
worms,99,148.0814639933783,398.8899999999999
worms,100,133.19582399337818,398.8899999999999
worms,101,118.31018399337808,398.8899999999999
worms,102,103.42454399337797,398.8899999999999
worms,103,97.15784399337788,398.8899999999999
worms,104,102.54245399337788,396.8159199999995
worms,105,108.02507399337786,394.6705599999991
worms,106,113.65916399337785,392.4150399999987
worms,107,119.29325399337783,390.15951999999834
worms,108,124.92734399337782,387.90399999999795
worms,109,130.5614339933778,385.64847999999756
worms,110,136.19552399337783,383.3929599999972
worms,111,141.82961399337788,381.1374399999968
worms,112,147.4637039933779,378.8819199999964
worms,113,153.0977939933779,376.626399999996
worms,114,158.58041399337793,374.48103999999563
worms,115,164.21450399337797,372.22551999999524
worms,116,169.84859399337802,369.96999999999485
worms,117,175.48268399337806,367.71447999999447
worms,118,181.1167739933781,365.4589599999941
worms,119,182.9928239933782,365.9365599999938
worms,120,178.75958399337807,370.85727999999364
worms,121,168.4135889933781,380.2236399999939
worms,122,153.527948993378,392.89155999999423
worms,123,138.6423089933779,398.8899999999999
worms,124,123.75666899337779,398.8899999999999
worms,125,108.87102899337768,398.8899999999999
worms,126,93.98538899337757,398.8899999999999
worms,127,79.09998040587746,398.8899999999999
worms,128,64.21434040587737,398.8899999999999
worms,129,49.32870040587737,398.8899999999999
worms,130,34.443060405877375,398.8899999999999
worms,131,19.55742040587738,398.8899999999999
worms,132,9.302168289170165,398.8899999999999
worms,133,13.49767034137705,397.6807257802128
worms,134,19.1420711772873,395.4177069904595
worms,135,24.7761611772873,393.16218699045913
worms,136,30.4102511772873,390.90666699045875
worms,137,36.04434117728729,388.65114699045836
worms,138,41.67843117728729,386.39562699045797
worms,139,47.31252117728728,384.1401069904576
worms,140,52.79514117728727,381.9947469904572
worms,141,58.42923117728726,379.7392269904568
worms,142,64.06332117728724,377.4837069904564
worms,143,69.69741117728722,375.22818699045604
worms,144,75.33150117728721,372.97266699045565
worms,145,80.9655911772872,370.71714699045526
worms,146,86.59968117728718,368.4616269904549
worms,147,92.23377117728717,366.2061069904545
worms,148,97.13295117728714,364.48506699045413
worms,149,95.56924617728707,367.46430699045396
worms,150,88.19770617728706,374.66742699045403
worms,151,75.59896617728698,385.6721469904543
worms,152,60.713326177286916,398.3400669904546
worms,153,45.82768617728692,398.8899999999999
worms,154,30.942046177286926,398.8899999999999
worms,155,16.05640617728693,398.8899999999999
worms,156,7.79347580197027,398.8899999999999
worms,157,6.050344910652379,398.8899999999999
worms,158,5.696692610693224,398.8899999999999
worms,159,5.624942434106173,398.8899999999999
worms,160,5.610385515231711,398.8899999999999
worms,161,5.607432158219961,398.8899999999999
worms,162,7.7108368890553685,398.5095408495703
worms,163,13.506214577544089,396.13672071248726
worms,164,19.004070326753965,393.98028016760696
worms,165,24.638160326753965,391.7247601676066
worms,166,30.272250326753966,389.4692401676062
worms,167,35.90634032675396,387.2137201676058
worms,168,41.54043032675395,384.9582001676054
worms,169,47.174520326753935,382.702680167605
worms,170,52.80861032675392,380.44716016760464
worms,171,58.442700326753915,378.19164016760425
worms,172,64.07679032675391,375.93612016760386
worms,173,69.5594103267539,373.7907601676035
worms,174,75.19350032675389,371.5352401676031
worms,175,80.82759032675388,369.2797201676027
worms,176,86.46168032675386,367.0242001676023
worms,177,92.09577032675385,364.76868016760193
worms,178,93.9718203267538,365.24628016760164
worms,179,89.73858032675382,370.1670001676015
worms,180,79.40288974175374,379.5258660476017
worms,181,64.51724974175364,392.19378604760203
worms,182,49.63160974175365,398.8899999999999
worms,183,34.745969741753655,398.8899999999999
worms,184,19.861234354253646,398.8899999999999
worms,185,8.97271681138399,398.8899999999999
worms,186,6.289593321235024,398.8899999999999
worms,187,5.745232138668747,398.8899999999999
worms,188,5.634790297965955,398.8899999999999
worms,189,5.612383483210502,398.8899999999999
worms,190,5.607837512731468,398.8899999999999
worms,191,5.818293791436061,398.8590778239373
worms,192,10.772736746858724,397.0978465836296
worms,193,16.51972512590996,394.76021867159193
worms,194,22.15381512590996,392.50469867159154
worms,195,27.787905125909962,390.24917867159115
worms,196,33.42199512590996,387.99365867159077
worms,197,39.05608512590995,385.7381386715904
worms,198,44.690175125909946,383.48261867159
worms,199,50.172795125909936,381.3372586715896
worms,200,55.80688512590992,379.0817386715892
worms,201,61.44097512590991,376.82621867158883
worms,202,67.07506512590989,374.57069867158845
worms,203,72.46315512590984,372.49517867158806
worms,204,77.72824512590982,370.50965867158766
worms,205,82.99333512590981,368.52413867158725
worms,206,88.2584251259098,366.53861867158685
worms,207,92.78860512590977,365.08757867158647
worms,208,90.8559001259097,368.3368186715863
worms,209,105.92113408944098,375.80993867158634
worms,210,93.35090608944098,386.7939226715862
worms,211,78.49377808944097,398.8899999999999
worms,212,63.63665008944095,398.8899999999999
worms,213,72.38747252958353,398.8899999999999
worms,214,57.38778452958351,398.8899999999999
worms,215,42.38809652958349,398.8899999999999
worms,216,27.388408529583472,398.8899999999999
worms,217,12.87748248537962,398.8899999999999
worms,218,7.051946171819054,398.8899999999999
worms,219,5.880634359401074,398.8899999999999
worms,220,5.645124478754335,398.8899999999999
worms,221,7.713545498285443,398.5098480775265
worms,222,13.509696583082825,396.13646547040076
worms,223,19.007444895011805,393.9801030617248
worms,224,24.641534895011805,391.7245830617244
worms,225,30.275624895011806,389.469063061724
worms,226,35.9097148950118,387.2135430617236
worms,227,41.54380489501179,384.9580230617232
worms,228,47.177894895011775,382.70250306172284
worms,229,52.81198489501176,380.44698306172245
worms,230,58.446074895011755,378.19146306172206
worms,231,64.08016489501175,375.9359430617217
worms,232,69.56278489501175,373.7905830617213
worms,233,75.19687489501173,371.5350630617209
worms,234,80.83096489501172,369.2795430617205
worms,235,86.4650548950117,367.02402306172013
worms,236,92.09914489501169,364.76850306171974
worms,237,93.97697689501163,365.2448070617195
worms,238,89.74195489501157,370.1668230617195
worms,239,79.36210189501159,379.5578070617195
worms,240,64.36241389501157,392.30867106171956
worms,241,49.36495587001153,398.8899999999999
worms,242,34.36526787001151,398.8899999999999
worms,243,19.365579870011487,398.8899999999999
worms,244,8.74615537522306,398.8899999999999
worms,245,61.11164997679117,398.8899999999999
worms,246,45.68428197679114,398.8899999999999
worms,247,30.25691397679111,398.8899999999999
worms,248,14.871112917793223,398.8899999999999
worms,249,7.347745454974529,398.8899999999999
worms,250,6.106191485924873,398.865743930933
worms,251,10.985830736598562,397.1589153849882
worms,252,16.721891890728813,394.8292345456204
worms,253,22.355981890728813,392.57371454562
worms,254,27.990071890728814,390.31819454561963
worms,255,33.624161890728814,388.06267454561925
worms,256,39.25825189072881,385.80715454561886
worms,257,44.8923418907288,383.55163454561847
worms,258,50.37496189072879,381.4062745456181
worms,259,56.00905189072878,379.1507545456177
worms,260,61.643141890728764,376.8952345456173
worms,261,67.27723189072874,374.6397145456169
worms,262,72.91132189072873,372.38419454561654
worms,263,78.54541189072872,370.12867454561615
worms,264,84.1795018907287,367.87315454561576
worms,265,89.81359189072869,365.6176345456154
worms,266,94.71277189072866,363.896594545615
worms,267,93.12055489072857,366.89657054561485
worms,268,220.0254641616657,374.18911454561453
worms,269,207.9541961616656,384.81021854561413
worms,270,193.45346816166548,397.19820254561364
worms,271,178.95274016166536,398.8899999999999
worms,272,164.45201216166524,398.8899999999999
worms,273,149.95128416166511,398.8899999999999
worms,274,240.79548212353674,398.8899999999999
worms,275,227.43523412353665,398.8899999999999
worms,276,257.31850278001093,398.8899999999999
worms,277,242.960334780011,398.8899999999999
worms,278,228.60216678001112,398.8899999999999
worms,279,214.24399878001122,398.8899999999999
worms,280,228.0399980612019,398.7791199999998
worms,281,233.5359830612019,396.6240399999994
worms,282,239.25026306120188,394.310199999999
worms,283,245.05809806120186,391.92831999999856
worms,284,250.86593306120184,389.54643999999814
worms,285,256.6737680612018,387.1645599999977
worms,286,260,384.7826799999973
worms,287,260,382.4007999999969
worms,288,260,380.01891999999646
worms,289,260,377.63703999999603
worms,290,260,375.2551599999956
worms,291,260,372.9413199999952
worms,292,260,370.55943999999477
worms,293,260,368.17755999999434
worms,294,260,365.7956799999939
worms,295,260,363.4137999999935
worms,296,260,363.7261599999932
worms,297,255.80240000000006,368.620959999993
worms,298,245.76825500000012,377.76051999999294
worms,299,230.38365500000012,390.79131999999294
worms,300,214.9990550000001,398.8899999999999
worms,301,199.6144550000001,398.8899999999999
nitrifier,2,201.51200000000017,240.74399999999991
nitrifier,3,188.1431120000002,252.31046400000014
nitrifier,4,174.77422400000023,263.8769279999998
nitrifier,5,161.40533600000026,275.44339199999933
nitrifier,6,148.0364480000003,287.0098559999989
nitrifier,7,134.66756000000032,298.5763199999984
nitrifier,8,121.29867200000035,310.14278399999796
nitrifier,9,107.92978400000038,321.7092479999975
nitrifier,10,94.56089600000041,333.27571199999704
nitrifier,11,81.19200800000044,344.8421759999966
nitrifier,12,67.82312000000047,356.4086399999961
nitrifier,13,54.4542320000005,367.97510399999567
nitrifier,14,41.86392950000053,378.9753239999952
nitrifier,15,44.71594400000051,378.74476799999485
nitrifier,16,49.9810340000005,376.75924799999444
nitrifier,17,55.246124000000485,374.77372799999404
nitrifier,18,60.51121400000047,372.78820799999363
nitrifier,19,65.77630400000047,370.8026879999932
nitrifier,20,71.04139400000045,368.8171679999928
nitrifier,21,76.30648400000044,366.8316479999924
nitrifier,22,81.42010400000042,364.956287999992
nitrifier,23,86.68519400000041,362.9707679999916
nitrifier,24,91.9502840000004,360.9852479999912
nitrifier,25,97.21537400000038,358.9997279999908
nitrifier,26,102.48046400000037,357.0142079999904
nitrifier,27,107.74555400000035,355.02868799999
nitrifier,28,113.01064400000034,353.0431679999896
nitrifier,29,118.27573400000033,351.0576479999892
nitrifier,30,122.8059140000003,349.6066079999888
nitrifier,31,121.06234850000024,352.71829199998854
nitrifier,32,114.57910850000029,359.27701199998813
nitrifier,33,103.19091350000032,369.40297199998787
nitrifier,34,89.82202550000035,380.9694359999874
nitrifier,35,76.45313750000038,392.53589999998695
nitrifier,36,63.08424950000041,399.15999999999985
nitrifier,37,49.71536150000044,399.15999999999985
nitrifier,38,36.34647350000047,399.15999999999985
nitrifier,39,22.97758550000046,399.15999999999985
nitrifier,40,10.98290140493234,399.15999999999985
nitrifier,41,6.795012733116133,399.15999999999985
nitrifier,42,5.809701433375102,399.15999999999985
nitrifier,43,5.57788095449491,399.15999999999985
nitrifier,44,7.532755773396855,398.8011961027443
nitrifier,45,13.008974669238174,396.66212781485933
nitrifier,46,18.15741843010284,394.761441443321
nitrifier,47,23.42250843010284,392.7759214433206
nitrifier,48,28.68759843010284,390.7904014433202
nitrifier,49,33.95268843010284,388.8048814433198
nitrifier,50,39.217778430102825,386.8193614433194
nitrifier,51,44.48286843010281,384.833841443319
nitrifier,52,49.7479584301028,382.8483214433186
nitrifier,53,55.01304843010279,380.8628014433182
nitrifier,54,60.278138430102786,378.87728144331777
nitrifier,55,65.39175843010278,377.00192144331737
nitrifier,56,70.65684843010277,375.01640144331697
nitrifier,57,75.92193843010276,373.03088144331656
nitrifier,58,81.18702843010274,371.04536144331615
nitrifier,59,86.45211843010273,369.05984144331575
nitrifier,60,87.95916843010268,369.80744144331544
nitrifier,61,83.80826943010273,374.6699134433151
nitrifier,62,74.55981093010274,383.2397014433148
nitrifier,63,80.3656368375454,394.80616544331434
nitrifier,64,67.56698883754544,399.15999999999985
nitrifier,65,54.76834083754548,399.15999999999985
nitrifier,66,41.96969283754552,399.15999999999985
nitrifier,67,29.171044837545544,399.15999999999985
nitrifier,68,16.37239683754553,399.15999999999985
nitrifier,69,8.376680151433783,399.15999999999985
nitrifier,70,6.306721406376305,399.15999999999985
nitrifier,71,5.797534904440237,399.15999999999985
nitrifier,72,5.672280768640208,399.15999999999985
nitrifier,73,5.8379344223248335,399.1380765761953
nitrifier,74,10.500617660770665,397.5906705845981
nitrifier,75,15.89262027107279,395.51285050437804
nitrifier,76,21.15771027107279,393.52733050437763
